demi	noun	demi (noun) ||| half year
caissière	noun	caissière (noun) ||| teller
parlote	noun	parlote (noun) ||| gab
dosage	noun	dosage (noun) ||| dosage
vieux	noun	vieux (noun) ||| old man
Présidente	noun	Présidente (noun) ||| chair
gnouf	noun	gnouf (noun) ||| jug
conserverie	noun	conserverie (noun) ||| canning factory
mention	noun	mention (noun) ||| reference
renseigner	verb	renseigner (verb) ||| to inform
douzaine	noun	douzaine (noun) ||| dozens
astrakan	noun	astrakan (noun) ||| astrachan
ragaillardir	verb	ragaillardir (verb) ||| to exhilarate
papillome	noun	papillome (noun) ||| papillomavirus
aimer	verb	aimer (verb) ||| to like
Coprésident	noun	Coprésident (noun) ||| copresident
boxe	noun	boxe (noun) ||| cubicle
émerveillement	noun	émerveillement (noun) ||| wonder
orthostatique	adj	orthostatique (adj) ||| postural
collégial	adj	collégial (adj) ||| collegial
oestral	adj	oestral (adj) ||| oestrous
supporter	verb	supporter (verb) ||| to support
pré-enrichissement	noun	pré-enrichissement (noun) ||| pre-enrichment broth
dissimuler	verb	se dissimuler (verb) ||| to hide
frangipanier	noun	frangipanier (noun) ||| frangipani tree
visualisation	noun	visualisation (noun) ||| visualization
rudimentaire	adj	rudimentaire (adj) ||| rudimentary
perfectionner	verb	perfectionner (verb) ||| to perfect
dissoudre	verb	se dissoudre (verb) ||| to disband
clovisse	noun	clovisse (noun) ||| clam
détruire	verb	détruire (verb) ||| to kill
cancéreux	adj	cancéreux (adj) ||| cancerous
immersion	noun	immersion (noun) ||| immersion
plaisantant	adj	plaisantant (adj) ||| bantering
tempérant	adj	tempérant (adj) ||| abstinent
confiance	noun	confiance (noun) ||| confidence
cabaret	noun	cabaret (noun) ||| cabaret venue
crétinisme	noun	crétinisme (noun) ||| idiocy
créole	noun	créole (noun) ||| Creole style
néant	noun	néant (noun) ||| nil
s'incliner	verb	s'incliner (verb) ||| to defer
consciencieux	adj	consciencieux (adj) ||| conscientious
clopidogrel	noun	clopidogrel (noun) ||| clopidogrel
accident	noun	accident (noun) ||| injury
déclaratif	adj	déclaratif (adj) ||| declaratory
boîtier	noun	boîtier (noun) ||| chassis
induration	noun	induration (noun) ||| hard lump
exténuant	adj	exténuant (adj) ||| grueling
marginaliser	adj	marginaliser (adj) ||| marginal
cyberattaque	noun	cyberattaque (noun) ||| cyber attack
vêtement	noun	vêtement (noun) ||| clothes
câble	noun	câble (noun) ||| connection
embarquer	verb	embarquer (verb) ||| to embark
coutumier	adj	coutumier (adj) ||| customary
adrénaline	noun	adrénaline (noun) ||| adrenaline
baie	noun	baie (noun) ||| array
apathie	noun	apathie (noun) ||| apathy
disposition	noun	disposition (noun) ||| provision
maille	noun	maille (noun) ||| mesh
paquet	noun	paquet (noun) ||| packet
plombier	noun	plombier (noun) ||| plumber
machiavélique	adj	machiavélique (adj) ||| Machiavellian
futé	adj	futé (adj) ||| smart
péremption	noun	péremption (noun) ||| expiration
circulaire	adj	circulaire (adj) ||| round
concubinage	noun	concubinage (noun) ||| de facto marriage
long-courrier	adj	long-courrier (adj) ||| long-range
dénier	verb	dénier (verb) ||| to deny
prononciation	noun	prononciation (noun) ||| articulation
suivant	adj	suivant (adj) ||| following
linguistique	adj	linguistique (adj) ||| linguistic
passionner	verb	passionner (verb) ||| to fascinate
protestataire	noun	protestataire (noun) ||| protester
sarcophage	noun	sarcophage (noun) ||| sarcophagus
induit	adj	induit (adj) ||| implied
embrigader	verb	embrigader (verb) ||| to bring into wars
portatif	adj	portatif (adj) ||| handheld
postménopausiques	adj	postménopausiques (adj) ||| postmenopausal
impossible	adj	impossible (adj) ||| unable
oratoire	noun	oratoire (noun) ||| oratory
défausser	verb	se défausser (verb) ||| to discard
cafétéria	noun	cafétéria (noun) ||| cafe
diviser	verb	diviser (verb) ||| to split
poule	noun	poule (noun) ||| hen
joncher	verb	joncher (verb) ||| to strew
colorant	noun	colorant (noun) ||| color
écoute	noun	écoute (noun) ||| play
croisé	noun	croisé (noun) ||| crusade
documentariste	noun	documentariste (noun) ||| documentary filmmaker
essor	noun	essor (noun) ||| growth
mousseux	adj	mousseux (adj) ||| foamy
branler	verb	branler (verb) ||| to wank
imitation	noun	imitation (noun) ||| imitation
planer	verb	planer (verb) ||| to hover
enveloppe	noun	enveloppe (noun) ||| shell
jésuite	adj	jésuite (adj) ||| Jesuit
faculté	noun	faculté (noun) ||| faculty
esquisser	verb	esquisser (verb) ||| to sketch
endotrachéal	adj	endotrachéal (adj) ||| endotracheal
nageur	noun	nageur (noun) ||| swimmer
brise-glace	noun	brise-glace (noun) ||| ice breaker
connecté	adj	connecté (adj) ||| connected
impolitesse	noun	impolitesse (noun) ||| discourtesy
arborer	verb	arborer (verb) ||| to fly
ballonnet	noun	ballonnet (noun) ||| balloon
hébergement	noun	hébergement (noun) ||| lodging
adhérent	adj	adhérent (adj) ||| adherent
chou	noun	chou (noun) ||| sprout
inhaler	verb	inhaler (verb) ||| to inhale
consistant	adj	consistant (adj) ||| consistent
allégation	noun	allégation (noun) ||| allegation
ésotérique	adj	ésotérique (adj) ||| esoteric
flageller	verb	flageller (verb) ||| to flagellate
ingénuité	noun	ingénuité (noun) ||| naivety
allouer	verb	allouer (verb) ||| to allot
secourir	verb	secourir (verb) ||| to rescue
raturer	verb	raturer (verb) ||| to expunge
fève	noun	fève (noun) ||| broad beans
câble	noun	câble (noun) ||| cable
canoteur	noun	canoteur (noun) ||| rower
foetotoxicité	noun	foetotoxicité (noun) ||| foetal toxicity
ignifuge	adj	ignifuge (adj) ||| flameproof
vérifiable	adj	vérifiable (adj) ||| verifiable
vulgariser	verb	vulgariser (verb) ||| to popularize
approbation	noun	approbation (noun) ||| approval
corbillard	noun	corbillard (noun) ||| waiting hearse
modérer	verb	modérer (verb) ||| to temper
agitation	noun	agitation (noun) ||| agitation
obscénité	noun	obscénité (noun) ||| lewdness
charabia	noun	charabia (noun) ||| gibberish
orifice	noun	orifice (noun) ||| hole
Capricorne	noun	Capricorne (noun) ||| Capricorn
accommodant	adj	accommodant (adj) ||| accommodating
avant-coureur	noun	avant-coureur (noun) ||| warning
frontière	noun	frontière (noun) ||| border
ophtalmo	noun	ophtalmo (noun) ||| eye specialist
maigre	adj	maigre (adj) ||| meagre
cloque	noun	cloque (noun) ||| blister
large	adj	large (adj) ||| broad
fouetter	verb	fouetter (verb) ||| to whip
linge	noun	linge (noun) ||| linen
pièce	noun	pièce (noun) ||| room
chat	noun	chat (noun) ||| cat
masturbation	noun	masturbation (noun) ||| masturbation
cosignataire	noun	cosignataire (noun) ||| co-signatories
ajustement	noun	ajustement (noun) ||| fit
exubérant	adj	exubérant (adj) ||| exuberant
contenter	verb	contenter (verb) ||| to assuage
brillance	noun	brillance (noun) ||| brightness
indéfendable	adj	indéfendable (adj) ||| untenable
galoche	noun	galoche (noun) ||| galosh
versant	noun	versant (noun) ||| slope
affranchissement	noun	affranchissement (noun) ||| emancipation
barge	noun	barge (noun) ||| godwit
lance	noun	lance (noun) ||| spear
canneler	verb	canneler (verb) ||| to flute
juste	adj	juste (adj) ||| right
gratification	noun	gratification (noun) ||| gratification
login	noun	login (noun) ||| log-on
non-intégration	noun	non-intégration (noun) ||| lack of integration
habitacle	noun	habitacle (noun) ||| cabin
auditoire	noun	auditoire (noun) ||| audience
maltraiter	verb	maltraiter (verb) ||| to abuse
digue	noun	digue (noun) ||| dam
cavalier	adj	cavalier (adj) ||| offhand
Bock	noun	Bock (noun) ||| coaster
masquer	verb	masquer (verb) ||| to mask
infamie	noun	infamie (noun) ||| infamy
écueil	noun	écueil (noun) ||| stumbling block
thorax	noun	thorax (noun) ||| thorax
déclencher	verb	déclencher (verb) ||| to trigger
beige	noun	beige (noun) ||| beige colour
oiseux	adj	oiseux (adj) ||| idle
équidistance	noun	équidistance (noun) ||| impartiality
abaisser	verb	abaisser (verb) ||| to lower
convivial	adj	convivial (adj) ||| friendly
fondant	noun	fondant (noun) ||| fondant
honorifique	adj	honorifique (adj) ||| ceremonial
pétale	noun	pétale (noun) ||| petal
indicible	adj	indicible (adj) ||| unspeakable
préface	noun	préface (noun) ||| foreword
inextricable	adj	inextricable (adj) ||| intractable
épandeur	noun	épandeur (noun) ||| spreader
récapituler	verb	récapituler (verb) ||| to summarize
cicatrisation	noun	cicatrisation (noun) ||| wound healing
irrépréhensible	adj	irrépréhensible (adj) ||| unexceptionable
viseur	noun	viseur (noun) ||| viewfinder
multipiste	adj	multipiste (adj) ||| multi-threaded
tronc	noun	tronc (noun) ||| trunk
préhension	noun	préhension (noun) ||| grip
figer	verb	se figer (verb) ||| to congeal
écopoints	noun	écopoints (noun) ||| ecopoint system
fouler	verb	fouler (verb) ||| to tread
béant	adj	béant (adj) ||| yawning
cosse	noun	cosse (noun) ||| seedpod
lier	verb	lier (verb) ||| to bind
irrecevable	adj	irrecevable (adj) ||| inadmissible
museau	noun	museau (noun) ||| snout
antiviral	adj	antiviral (adj) ||| viral
douve	noun	douve (noun) ||| moat
lâcher	verb	lâcher (verb) ||| to drop
simple	adj	simple (adj) ||| simple
barque	noun	barque (noun) ||| rowing boat
boucle	noun	boucle (noun) ||| buckle
patronyme	noun	patronyme (noun) ||| surname
acquitter	verb	acquitter (verb) ||| to pay
toge	noun	toge (noun) ||| robe
digitaliser	verb	digitaliser (verb) ||| to digitize
noué	adj	noué (adj) ||| corded
bifurcation	noun	bifurcation (noun) ||| bifurcation
comorbidité	noun	comorbidité (noun) ||| comorbidity
clé	noun	clé (noun) ||| key
bivouaquer	verb	bivouaquer (verb) ||| to camp
incarcérer	verb	incarcérer (verb) ||| to imprison
banquette	noun	banquette (noun) ||| bench
voisine	noun	voisine (noun) ||| neighboring district
jet	noun	jet (noun) ||| stream
fécondation	noun	fécondation (noun) ||| fertilization
métabisulfite	noun	métabisulfite (noun) ||| metabisulphite
pratique	adj	pratique (adj) ||| practical
vainqueur	noun	vainqueur (noun) ||| winner
savoureux	adj	savoureux (adj) ||| tasty
métrique	adj	métrique (adj) ||| metric
incommoder	verb	incommoder (verb) ||| to bother
phosphore	noun	phosphore (noun) ||| phosphorus
commando	noun	commando (noun) ||| squad
matine	noun	matine (noun) ||| matin
édifice	noun	édifice (noun) ||| building
exothermique	adj	exothermique (adj) ||| exothermic
butée	noun	butée (noun) ||| stopper
boogie	noun	boogie (noun) ||| boogie-woogie
aubaine	noun	aubaine (noun) ||| boon
absurdité	noun	absurdité (noun) ||| nonsense
filon	noun	filon (noun) ||| seam
maraud	noun	maraud (noun) ||| rascal
plate-forme	noun	plate-forme (noun) ||| platform
musclé	adj	musclé (adj) ||| muscled
perpétuer	verb	perpétuer (verb) ||| to perpetuate
complice	noun	complice (noun) ||| accomplice
composer	verb	se composer (verb) ||| to consist of
affectif	adj	affectif (adj) ||| affective
imprimé	noun	imprimé (noun) ||| printout
bronze	noun	bronze (noun) ||| bronzeware
poudre	noun	poudre (noun) ||| dust
savoir-faire	noun	savoir-faire (noun) ||| know-how
chlamydiose	noun	chlamydiose (noun) ||| chlamydiosis
litière	noun	litière (noun) ||| litter
dénoter	verb	dénoter (verb) ||| to evince
chercher	verb	chercher (verb) ||| to seek
maximalisation	noun	maximalisation (noun) ||| maximation
pronostic	noun	pronostic (noun) ||| prognosis
organisateur	noun	organisateur (noun) ||| organizer
gouffre	noun	gouffre (noun) ||| abyss
ronchonnement	noun	ronchonnement (noun) ||| grumble
opiacé	noun	opiacé (noun) ||| opiate
dissiper	verb	se dissiper (verb) ||| to drain
flanc	noun	flanc (noun) ||| side
converser	verb	converser (verb) ||| to converse
mongol	noun	mongol (noun) ||| Mongolian
blottir	verb	se blottir (verb) ||| to curl up
Guatémaltèque	noun	Guatémaltèque (noun) ||| guatemalan
exclusion	noun	exclusion (noun) ||| deferral
croustiller	verb	croustiller (verb) ||| to be crusty
botter	verb	botter (verb) ||| to boot
anglophone	noun	anglophone (noun) ||| English-speaking people
entité	noun	entité (noun) ||| entity
bulle	noun	bulle (noun) ||| bubble
dispute	noun	dispute (noun) ||| quarrel
capuchon	noun	capuchon (noun) ||| needle cap
s'allier	verb	s'allier (verb) ||| to join forces
baliverne	noun	baliverne (noun) ||| rubbish
scintiller	verb	scintiller (verb) ||| to twinkle
mesquinerie	noun	mesquinerie (noun) ||| meanness
raisonnement	noun	raisonnement (noun) ||| reasoning
exploiteur	noun	exploiteur (noun) ||| exploiter
polio	noun	polio (noun) ||| polio virus
accordant	adj	accordant (adj) ||| accordant
dédommagement	noun	dédommagement (noun) ||| compensation
hideux	adj	hideux (adj) ||| ugly
adolescente	noun	adolescente (noun) ||| teenager
budget	noun	budget (noun) ||| estimate
libre	adj	libre (adj) ||| open
illicite	adj	illicite (adj) ||| illegal
pèlerine	noun	pèlerine (noun) ||| pilgrim
importation	noun	importation (noun) ||| import
peureur	noun	peureur (noun) ||| scaredy-cat
locus	noun	locus (noun) ||| locus
alterner	verb	alterner (verb) ||| to rotate
multimillionnaire	noun	multimillionnaire (noun) ||| multimillionairess
camomille	noun	camomille (noun) ||| camomile
obstacle	noun	obstacle (noun) ||| obstacle
créer	verb	créer (verb) ||| to create
irascibilité	noun	irascibilité (noun) ||| touchiness
non-commercialisation	noun	non-commercialisation (noun) ||| non-marketing
extincteur	noun	extincteur (noun) ||| fire extinguisher
agresser	verb	agresser (verb) ||| to attack
dissuasif	adj	dissuasif (adj) ||| deterrent
glycine	noun	glycine (noun) ||| wisteria
ponton	noun	ponton (noun) ||| dock
enduire	verb	enduire (verb) ||| to coat
aérobie	noun	aérobie (noun) ||| aerobe
bandana	noun	bandana (noun) ||| bandanum
convenir	verb	convenir (verb) ||| to need
admirateur	noun	admirateur (noun) ||| admiror
multigrains	noun	multigrains (noun) ||| multi-grain
escroc	noun	escroc (noun) ||| swindler
enregistrer	verb	enregistrer (verb) ||| to register
allier	verb	allier (verb) ||| to ally
rincer	verb	rincer (verb) ||| to rinse
loyauté	noun	loyauté (noun) ||| loyalty
grisâtre	adj	grisâtre (adj) ||| grizzly
meilleur marché	adj phrase	meilleur marché (adj) ||| cheap
mêler	verb	se mêler (verb) ||| to interfere
illogique	adj	illogique (adj) ||| illogical
pratique	noun	pratique (noun) ||| practice
hi-fi	noun	hi-fi (noun) ||| music system
éclopée	noun	éclopée (noun) ||| cripple
décaissement	noun	décaissement (noun) ||| cash disbursement
dégonfler	verb	se dégonfler (verb) ||| to back down
redresser	verb	redresser (verb) ||| to redress
standard	adj	standard (adj) ||| standard
surmenage	noun	surmenage (noun) ||| overwork
pochette	noun	pochette (noun) ||| pouch
dissocier	verb	se dissocier (verb) ||| to dissociate
fable	noun	fable (noun) ||| tale
froid	noun	froid (noun) ||| refrigeration
rencontre	noun	rencontre (noun) ||| encounter
Java	noun	Java (noun) ||| java
détournement	noun	détournement (noun) ||| diversion
paradis	noun	paradis (noun) ||| haven
Purificateur	noun	Purificateur (noun) ||| purifier
bouchonner	verb	bouchonner (verb) ||| to rub down
cingler	verb	cingler (verb) ||| to scourge
ingratitude	noun	ingratitude (noun) ||| ungratefulness
tronçon	noun	tronçon (noun) ||| section
fertile	adj	fertile (adj) ||| fruitful
antithétique	adj	antithétique (adj) ||| antithetic
chroniqueur	noun	chroniqueur (noun) ||| columnist
à haut rendement	adj phrase	à haut rendement (adj) ||| energy-efficient
nudité	noun	nudité (noun) ||| nudity
collage	noun	collage (noun) ||| collage
traire	verb	traire (verb) ||| to relate
armistice	noun	armistice (noun) ||| Armistice Day
écrou	noun	écrou (noun) ||| bolt
frontal	adj	frontal (adj) ||| frontal
barbouiller	verb	barbouiller (verb) ||| to smear
nauséabond	adj	nauséabond (adj) ||| foul
s'interrompre	verb	s'interrompre (verb) ||| to abort
pellicule	noun	pellicule (noun) ||| dandruff
lyophiliser	verb	lyophiliser (verb) ||| to freezedry
découpage	noun	découpage (noun) ||| cut-off
obèse	adj	obèse (adj) ||| obese
nacre	noun	nacre (noun) ||| mother-of-pearl
progéniteurs	noun	progéniteurs (noun) ||| progenitor cell
s'amenuiser	verb	s'amenuiser (verb) ||| to wear off
corriger	verb	corriger (verb) ||| to correct
jumelle	noun	jumelle (noun) ||| twin
officine	noun	officine (noun) ||| dispensing pharmacies
décoloration	noun	décoloration (noun) ||| bleaching
biopharmaceutique	adj	biopharmaceutique (adj) ||| Bio-pharmaceutical
vogue	noun	vogue (noun) ||| vogue
surplombant	adj	surplombant (adj) ||| overhanging
main-duvre	noun	main-duvre (noun) ||| workforce
perpétuel	adj	perpétuel (adj) ||| perpetual
gâcher	verb	gâcher (verb) ||| to spoil
aspic	noun	aspic (noun) ||| asp
rwandais	adj	rwandais (adj) ||| Rwandese
gratuit	adj	gratuit (adj) ||| free
athlétisme	noun	athlétisme (noun) ||| athleticism
découpeur	noun	découpeur (noun) ||| cutter
verve	noun	verve (noun) ||| verve
devineresse	noun	devineresse (noun) ||| fortuneteller
attraction	noun	attraction (noun) ||| theme
filmer	verb	filmer (verb) ||| to shoot
obscurcir	verb	obscurcir (verb) ||| to darken
Papy	noun	Papy (noun) ||| grandpa
nègre	noun	nègre (noun) ||| black
fort	noun	fort (noun) ||| fort
disparition	noun	disparition (noun) ||| disappearance
géant	noun	géant (noun) ||| giant
profileur	noun	profileur (noun) ||| float
colle	noun	colle (noun) ||| glue
cannibale	noun	cannibale (noun) ||| cannibal
corrupteur	adj	corrupteur (adj) ||| demoralizing
désaffection	noun	désaffection (noun) ||| disaffection
cardiorespiratoire	adj	cardiorespiratoire (adj) ||| cardiopulmonary
exaspérant	adj	exaspérant (adj) ||| exasperating
wattman	noun	wattman (noun) ||| carman
souligner	verb	souligner (verb) ||| to stress
frelater	verb	frelater (verb) ||| to falsify
strié	adj	strié (adj) ||| striped
bielle	noun	bielle (noun) ||| pitman
taillis	noun	taillis (noun) ||| thicket
citoyen	noun	citoyen (noun) ||| citizen
anamnèse	noun	anamnèse (noun) ||| history
déporter	verb	déporter (verb) ||| to sweep
ouvré	adj	ouvré (adj) ||| wrought
argentin	adj	argentin (adj) ||| Argentine
désagrément	noun	désagrément (noun) ||| discomfort
leurrer	verb	leurrer (verb) ||| to lure
avant-goût	noun	avant-goût (noun) ||| taste
plaisancier	noun	plaisancier (noun) ||| boater
écrémer	verb	écrémer (verb) ||| to skim
camelote	noun	camelote (noun) ||| trash
dévaluer	verb	dévaluer (verb) ||| to devalue
géant	adj	géant (adj) ||| gigantic
renoncule	noun	renoncule (noun) ||| buttercup
dévot	adj	dévot (adj) ||| pious
prodiguer	verb	prodiguer (verb) ||| to provide
calvaire	noun	calvaire (noun) ||| calvary
cataplasme	noun	cataplasme (noun) ||| band-aid solution
évidence	noun	évidence (noun) ||| evidence
masure	noun	masure (noun) ||| shack
brahmane	noun	brahmane (noun) ||| Brahman
latin	adj	latin (adj) ||| Roman
crêper	verb	crêper (verb) ||| to tease
sapin	noun	sapin (noun) ||| fir
gaulois	adj	gaulois (adj) ||| gallic
reproduire	verb	se reproduire (verb) ||| to reproduce
jubiler	verb	jubiler (verb) ||| to jubilate
inné	adj	inné (adj) ||| inborn
noctambule	noun	noctambule (noun) ||| night owl
compétence	noun	compétence (noun) ||| competence
proposition	noun	proposition (noun) ||| proposal
mat	noun	mat (noun) ||| checkmate
ovalbumine	noun	ovalbumine (noun) ||| ovalbumin
augure	noun	augure (noun) ||| omen
irréversible	adj	irréversible (adj) ||| irreversible
hibou	noun	hibou (noun) ||| short-eared owl
beau	adj	beau (adj) ||| nice
calibrage	noun	calibrage (noun) ||| sizing
papillome	noun	papillome (noun) ||| papilloma
dîner-spectacle	noun	dîner-spectacle (noun) ||| dinner show
kilo	noun	kilo (noun) ||| kilo
rajeunissement	noun	rajeunissement (noun) ||| rejuvenation
délaver	verb	délaver (verb) ||| to stonewash
alcoolisme	noun	alcoolisme (noun) ||| alcohol
insensé	adj	insensé (adj) ||| senseless
désespérance	noun	désespérance (noun) ||| despair
chauffeur	noun	chauffeur (noun) ||| driver
grâce	noun	grâce (noun) ||| grace
préfiguration	noun	préfiguration (noun) ||| prefiguration
perforer	verb	perforer (verb) ||| to puncture
fondrière	noun	fondrière (noun) ||| pothole
imbécillité	noun	imbécillité (noun) ||| stupidity
planque	noun	planque (noun) ||| hideout
mettable	adj	mettable (adj) ||| wearable
infirmier	noun	infirmier (noun) ||| nursing
engendrer	verb	engendrer (verb) ||| to cause
progressif	adj	progressif (adj) ||| gradual
frelatage	noun	frelatage (noun) ||| falsification
involontaire	adj	involontaire (adj) ||| involuntary
enraciné	adj	enraciné (adj) ||| inveterate
catalogage	noun	catalogage (noun) ||| cataloguing
excitation	noun	excitation (noun) ||| excitation
former	verb	former (verb) ||| to form
farniente	noun	farniente (noun) ||| relaxation
assidu	adj	assidu (adj) ||| diligent
tiédeur	noun	tiédeur (noun) ||| half-heartedness
animal	adj	animal (adj) ||| animal
candeur	noun	candeur (noun) ||| candour
arriver	verb	arriver (verb) ||| to arrive
pédophile	noun	pédophile (noun) ||| pedophile
apoptose	noun	apoptose (noun) ||| cell death
carotte	noun	carotte (noun) ||| core
chouchou	noun	chouchou (noun) ||| sweetheart
marron	adj	marron (adj) ||| brown
gaélique	noun	gaélique (noun) ||| Gaelic
vilain	adj	vilain (adj) ||| ugly
fixation	noun	fixation (noun) ||| fixation
offre	noun	offre (noun) ||| supply
tenir	verb	tenir (verb) ||| to require
sillon	noun	sillon (noun) ||| furrow
confession	noun	confession (noun) ||| confession
consistance	noun	consistance (noun) ||| water-like consistency
clapotement	noun	clapotement (noun) ||| lapping
postulat	noun	postulat (noun) ||| assumption
lettre	noun	lettre (noun) ||| letter
maréchal	noun	maréchal (noun) ||| Field Marshal
étalement	noun	étalement (noun) ||| spread
téméraire	adj	téméraire (adj) ||| reckless
déductif	adj	déductif (adj) ||| inferential
emboîter	verb	emboîter (verb) ||| to follow
piètre	adj	piètre (adj) ||| very poor
gaîté	noun	gaîté (noun) ||| jollity
patauger	verb	patauger (verb) ||| to wade
doper	verb	doper (verb) ||| to spike
indisposition	noun	indisposition (noun) ||| indisposition
équivaloir	verb	équivaloir (verb) ||| to equal
mini-frigo	noun	mini-frigo (noun) ||| mini-fridge
couple	noun	couple (noun) ||| couple
Alto	noun	Alto (noun) ||| viola
aride	adj	aride (adj) ||| dry
kinésithérapeute	noun	kinésithérapeute (noun) ||| physical therapist
sursauter	verb	sursauter (verb) ||| to startle
cultivateur	noun	cultivateur (noun) ||| grower
machiniste	noun	machiniste (noun) ||| stagehand
dévaloriser	verb	dévaloriser (verb) ||| to downgrade
désireux	adj	désireux (adj) ||| interested
prison	noun	prison (noun) ||| jail
subsidiaire	adj	subsidiaire (adj) ||| subsidiary
lubrique	adj	lubrique (adj) ||| lewd
sommier	noun	sommier (noun) ||| box spring
coupable	noun	coupable (noun) ||| culprit
décontenancer	verb	décontenancer (verb) ||| to disconcert
pizzeria	noun	pizzeria (noun) ||| pizzeria
vachère	noun	vachère (noun) ||| cowhand
conclusion	noun	conclusion (noun) ||| findings
grouper	verb	grouper (verb) ||| to group
digestion	noun	digestion (noun) ||| digestion
constitutif	adj	constitutif (adj) ||| constitutive
meurtrier	adj	meurtrier (adj) ||| deadly
microscopie	noun	microscopie (noun) ||| microscopy
durée	noun	durée (noun) ||| time
sommeiller	verb	sommeiller (verb) ||| to slumber
graine	noun	graine (noun) ||| seed
obliger	verb	obliger (verb) ||| to force
insertion	noun	insertion (noun) ||| insert
cobra	noun	cobra (noun) ||| king cobra
actualisé	adj	actualisé (adj) ||| updated
kirsch	noun	kirsch (noun) ||| kirsch
croate	noun	croate (noun) ||| Croatian
capacité	noun	capacité (noun) ||| ability
gosse	noun	gosse (noun) ||| kid
mitard	noun	mitard (noun) ||| jug
oreillette	noun	oreillette (noun) ||| atrium
vitreux	adj	vitreux (adj) ||| vitreous
mordant	adj	mordant (adj) ||| pungent
hollandais	adj	hollandais (adj) ||| Dutch
imagination	noun	imagination (noun) ||| fantasy
exagérer	verb	exagérer (verb) ||| to exaggerate
élucidation	noun	élucidation (noun) ||| explication
minuter	verb	minuter (verb) ||| to time
protestation	noun	protestation (noun) ||| protest
consommat	adj	consommat (adj) ||| energy-using
favori	noun	favori (noun) ||| bookmark
alerte	adj	alerte (adj) ||| agile
retrancher	verb	retrancher (verb) ||| to subtract
impérissable	adj	impérissable (adj) ||| undying
preneur	noun	preneur (noun) ||| taker
fardeau	noun	fardeau (noun) ||| load
châtrer	verb	châtrer (verb) ||| to castrate
boulimie	noun	boulimie (noun) ||| binge-eating
continu	adj	continu (adj) ||| ongoing
rassembler	verb	se rassembler (verb) ||| to assemble
credo	noun	credo (noun) ||| creed
dénégation	noun	dénégation (noun) ||| disaffirmance
covariables	noun	covariables (noun) ||| covariate
pratiquant	noun	pratiquant (noun) ||| churchgoer
pépiniériste	noun	pépiniériste (noun) ||| nursery
polluant	adj	polluant (adj) ||| air-polluting
hermaphrodit	adj	hermaphrodit (adj) ||| hermaphrodite
ascorbique	adj	ascorbique (adj) ||| ascorbic
pacifique	adj	pacifique (adj) ||| Pacific
repassage	noun	repassage (noun) ||| iron facility
feston	noun	feston (noun) ||| festoon
contrariant	adj	contrariant (adj) ||| cussed
resplendir	verb	resplendir (verb) ||| to shine
silo	noun	silo (noun) ||| silo
hantise	noun	hantise (noun) ||| irrational fear
normal	adj	normal (adj) ||| normal
blasé	adj	blasé (adj) ||| jaded
paralyser	verb	paralyser (verb) ||| to paralyze
Millé	noun	Millé (noun) ||| mileage
prévôt	noun	prévôt (noun) ||| provost marshal
actuel	adj	actuel (adj) ||| current
inexcusable	adj	inexcusable (adj) ||| indefensible
courgette	noun	courgette (noun) ||| zucchini
patrie	noun	patrie (noun) ||| homeland
pruderie	noun	pruderie (noun) ||| prudery
inconscient	adj	inconscient (adj) ||| unconscious
roulement	noun	roulement (noun) ||| turnover
biaiser	verb	biaiser (verb) ||| to skew
commandant	noun	commandant (noun) ||| commanding officer
butylstannanes	noun	butylstannanes (noun) ||| butyltin specie
binaire	adj	binaire (adj) ||| binary
Lieutenant-Gouverneur	noun	Lieutenant-Gouverneur (noun) ||| Lieutenant-Governor
formaliste	adj	formaliste (adj) ||| legalistic
interprétation	noun	interprétation (noun) ||| understanding
tisonner	verb	tisonner (verb) ||| to stir
somalien	adj	somalien (adj) ||| Somali
griots	noun	griots (noun) ||| griots
chimiokines	noun	chimiokines (noun) ||| chemokine
diffamatoire	adj	diffamatoire (adj) ||| defamatory
hexane	noun	hexane (noun) ||| hexane
raboteuse	noun	raboteuse (noun) ||| knife planers
parader	verb	parader (verb) ||| to parade
chaleur	noun	chaleur (noun) ||| warmth
immeuble	noun	immeuble (noun) ||| building
élogieux	adj	élogieux (adj) ||| flattering
filament	noun	filament (noun) ||| strand
capitulation	noun	capitulation (noun) ||| capitulation
route	noun	route (noun) ||| road
orgueil	noun	orgueil (noun) ||| vanity
occasionnel	adj	occasionnel (adj) ||| occasional
nouveau-né	noun	nouveau-né (noun) ||| newborns
féodalité	noun	féodalité (noun) ||| feudal system
filtrer	verb	filtrer (verb) ||| to filter
familiarisation	noun	familiarisation (noun) ||| familiarization
sifflet	noun	sifflet (noun) ||| whistle
estomper	verb	estomper (verb) ||| to dim
indisponible	adj	indisponible (adj) ||| unavailable
puiser	verb	puiser (verb) ||| to tap
infertile	adj	infertile (adj) ||| barren
mugissement	noun	mugissement (noun) ||| howling
fade	adj	fade (adj) ||| bland
Pb	noun	Pb (noun) ||| ppb
cancérologie	noun	cancérologie (noun) ||| cancer
règle	noun	règle (noun) ||| rule
précepteur	noun	précepteur (noun) ||| tutor
indissociable	adj	indissociable (adj) ||| indissociable
privation	noun	privation (noun) ||| deprivation
enjôleur	adj	enjôleur (adj) ||| cheating
holding	noun	holding (noun) ||| holding company
distraction	noun	distraction (noun) ||| entertainment
éloge	noun	éloge (noun) ||| praise
